72.45,124.90,1,0,0,
77.55,124.90,1,0,0,
82.58,124.39,1,0,0,
87.52,123.38,1,0,0,
92.36,121.86,1,0,0,
97.01,119.86,1,0,0,
101.43,117.41,1,0,0,
105.59,114.52,1,0,0,
109.42,111.22,1,0,0,
112.92,107.54,1,0,0,
116.02,103.54,1,0,0,
118.69,99.26,1,0,0,
120.91,94.72,1,0,0,
122.67,89.96,1,0,0,
123.94,85.05,1,0,0,
124.72,80.05,1,0,0,
124.97,75.00,1,0,0,
124.72,69.95,1,0,0,
123.94,64.95,1,0,0,
122.67,60.04,1,0,0,
120.91,55.28,1,0,0,
118.69,50.74,1,0,0,
116.02,46.46,1,0,0,
112.92,42.46,1,0,0,
109.42,38.78,1,0,0,
105.59,35.48,1,0,0,
101.43,32.59,1,0,0,
97.01,30.14,1,0,0,
92.36,28.14,1,0,0,
87.52,26.62,1,0,0,
82.58,25.61,1,0,0,
77.55,25.10,1,0,0,
72.45,25.10,1,0,0,
67.42,25.61,1,0,0,
62.48,26.62,1,0,0,
57.64,28.14,1,0,0,
52.99,30.14,1,0,0,
48.57,32.59,1,0,0,
44.41,35.48,1,0,0,
40.58,38.78,1,0,0,
37.08,42.46,1,0,0,
33.98,46.46,1,0,0,
31.31,50.74,1,0,0,
29.09,55.28,1,0,0,
27.33,60.04,1,0,0,
26.06,64.95,1,0,0,
25.28,69.95,1,0,0,
25.03,75.00,1,1,0,
35.04,75.00,0,0,0,
35.25,79.03,1,0,0,
35.86,83.03,1,0,0,
36.88,86.97,1,0,0,
38.29,90.77,1,0,0,
40.07,94.40,1,0,0,
42.20,97.82,1,0,0,
44.67,101.01,1,0,0,
47.48,103.96,1,0,0,
50.54,106.60,1,0,0,
53.87,108.91,1,0,0,
57.40,110.87,1,0,0,
61.12,112.47,1,0,0,
65.00,113.69,1,0,0,
68.93,114.50,1,0,0,
72.95,114.90,1,0,0,
77.05,114.90,1,0,0,
81.07,114.50,1,0,0,
85.00,113.69,1,0,0,
88.88,112.47,1,0,0,
92.60,110.87,1,0,0,
96.13,108.91,1,0,0,
99.46,106.60,1,0,0,
102.52,103.96,1,0,0,
105.33,101.01,1,0,0,
107.80,97.82,1,0,0,
109.93,94.40,1,0,0,
111.71,90.77,1,0,0,
113.12,86.97,1,0,0,
114.14,83.03,1,0,0,
114.75,79.03,1,0,0,
114.96,75.00,1,0,0,
114.75,70.97,1,0,0,
114.14,66.97,1,0,0,
113.12,63.03,1,0,0,
111.71,59.23,1,0,0,
109.93,55.60,1,0,0,
107.80,52.18,1,0,0,
105.33,48.99,1,0,0,
102.52,46.04,1,0,0,
99.46,43.40,1,0,0,
96.13,41.09,1,0,0,
92.60,39.13,1,0,0,
88.88,37.53,1,0,0,
85.00,36.31,1,0,0,
81.07,35.50,1,0,0,
77.05,35.10,1,0,0,
72.95,35.10,1,0,0,
68.93,35.50,1,0,0,
65.00,36.31,1,0,0,
61.12,37.53,1,0,0,
57.40,39.13,1,0,0,
53.87,41.09,1,0,0,
50.54,43.40,1,0,0,
47.48,46.04,1,0,0,
44.67,48.99,1,0,0,
42.20,52.18,1,0,0,
40.07,55.60,1,0,0,
38.29,59.23,1,0,0,
36.88,63.03,1,0,0,
35.86,66.97,1,0,0,
35.25,70.97,1,0,0,
35.04,75.00,1,1,0,
45.06,75.00,0,0,0,
45.21,78.02,1,0,0,
45.67,81.01,1,0,0,
46.43,83.97,1,0,0,
47.49,86.83,1,0,0,
48.82,89.55,1,0,0,
50.42,92.10,1,0,0,
52.27,94.49,1,0,0,
54.38,96.71,1,0,0,
56.67,98.68,1,0,0,
59.17,100.41,1,0,0,
61.81,101.88,1,0,0,
64.60,103.08,1,0,0,
67.51,103.99,1,0,0,
70.44,104.60,1,0,0,
73.46,104.90,1,0,0,
76.54,104.90,1,0,0,
79.56,104.60,1,0,0,
82.49,103.99,1,0,0,
85.40,103.08,1,0,0,
88.19,101.88,1,0,0,
90.83,100.41,1,0,0,
93.33,98.68,1,0,0,
95.62,96.71,1,0,0,
97.73,94.49,1,0,0,
99.58,92.10,1,0,0,
101.18,89.55,1,0,0,
102.51,86.83,1,0,0,
103.57,83.97,1,0,0,
104.33,81.01,1,0,0,
104.79,78.02,1,0,0,
104.94,75.00,1,0,0,
104.79,71.98,1,0,0,
104.33,68.99,1,0,0,
103.57,66.03,1,0,0,
102.51,63.17,1,0,0,
101.18,60.45,1,0,0,
99.58,57.90,1,0,0,
97.73,55.51,1,0,0,
95.62,53.29,1,0,0,
93.33,51.32,1,0,0,
90.83,49.59,1,0,0,
88.19,48.12,1,0,0,
85.40,46.92,1,0,0,
82.49,46.01,1,0,0,
79.56,45.40,1,0,0,
76.54,45.10,1,0,0,
73.46,45.10,1,0,0,
70.44,45.40,1,0,0,
67.51,46.01,1,0,0,
64.60,46.92,1,0,0,
61.81,48.12,1,0,0,
59.17,49.59,1,0,0,
56.67,51.32,1,0,0,
54.38,53.29,1,0,0,
52.27,55.51,1,0,0,
50.42,57.90,1,0,0,
48.82,60.45,1,0,0,
47.49,63.17,1,0,0,
46.43,66.03,1,0,0,
45.67,68.99,1,0,0,
45.21,71.98,1,0,0,
45.06,75.00,1,1,0,
55.07,75.00,0,0,0,
55.17,77.00,1,0,0,
55.48,78.99,1,0,0,
55.99,80.98,1,0,0,
56.69,82.88,1,0,0,
57.58,84.69,1,0,0,
58.63,86.38,1,0,0,
59.86,87.96,1,0,0,
61.28,89.45,1,0,0,
62.80,90.76,1,0,0,
64.46,91.92,1,0,0,
66.22,92.89,1,0,0,
68.08,93.69,1,0,0,
70.03,94.30,1,0,0,
71.95,94.70,1,0,0,
73.96,94.90,1,0,0,
76.04,94.90,1,0,0,
78.05,94.70,1,0,0,
79.97,94.30,1,0,0,
81.92,93.69,1,0,0,
83.78,92.89,1,0,0,
85.54,91.92,1,0,0,
87.20,90.76,1,0,0,
88.72,89.45,1,0,0,
90.14,87.96,1,0,0,
91.37,86.38,1,0,0,
92.42,84.69,1,0,0,
93.31,82.88,1,0,0,
94.01,80.98,1,0,0,
94.52,78.99,1,0,0,
94.83,77.00,1,0,0,
94.93,75.00,1,0,0,
94.83,73.00,1,0,0,
94.52,71.01,1,0,0,
94.01,69.02,1,0,0,
93.31,67.12,1,0,0,
92.42,65.31,1,0,0,
91.37,63.62,1,0,0,
90.14,62.04,1,0,0,
88.72,60.55,1,0,0,
87.20,59.24,1,0,0,
85.54,58.08,1,0,0,
83.78,57.11,1,0,0,
81.92,56.31,1,0,0,
79.97,55.70,1,0,0,
78.05,55.30,1,0,0,
76.04,55.10,1,0,0,
73.96,55.10,1,0,0,
71.95,55.30,1,0,0,
70.03,55.70,1,0,0,
68.08,56.31,1,0,0,
66.22,57.11,1,0,0,
64.46,58.08,1,0,0,
62.80,59.24,1,0,0,
61.28,60.55,1,0,0,
59.86,62.04,1,0,0,
58.63,63.62,1,0,0,
57.58,65.31,1,0,0,
56.69,67.12,1,0,0,
55.99,69.02,1,0,0,
55.48,71.01,1,0,0,
55.17,73.00,1,0,0,
55.07,75.00,1,1,1,
