148.50,148.50,0,0,0,
148.50,1.50,1,0,0,
1.50,1.50,1,0,0,
1.50,148.50,1,0,0,
148.50,148.50,1,1,0,
7.50,145.50,0,0,0,
7.50,4.50,1,0,0,
10.50,4.50,1,0,0,
10.50,145.50,1,0,0,
13.50,145.50,1,0,0,
13.50,4.50,1,0,0,
16.50,4.50,1,0,0,
16.50,145.50,1,0,0,
19.50,145.50,1,0,0,
19.50,4.50,1,0,0,
22.50,4.50,1,0,0,
22.50,145.50,1,0,0,
25.50,145.50,1,0,0,
25.50,4.50,1,0,0,
28.50,4.50,1,0,0,
28.50,145.50,1,0,0,
31.50,145.50,1,0,0,
31.50,4.50,1,0,0,
34.50,4.50,1,0,0,
34.50,145.50,1,0,0,
37.50,145.50,1,0,0,
37.50,4.50,1,0,0,
40.50,4.50,1,0,0,
40.50,145.50,1,0,0,
43.50,145.50,1,0,0,
43.50,4.50,1,0,0,
46.50,4.50,1,0,0,
46.50,145.50,1,0,0,
49.50,145.50,1,0,0,
49.50,4.50,1,0,0,
52.50,4.50,1,0,0,
52.50,145.50,1,0,0,
55.50,145.50,1,0,0,
55.50,4.50,1,0,0,
58.50,4.50,1,0,0,
58.50,145.50,1,0,0,
61.50,145.50,1,0,0,
61.50,4.50,1,0,0,
64.50,4.50,1,0,0,
64.50,145.50,1,0,0,
67.50,145.50,1,0,0,
67.50,4.50,1,0,0,
70.50,4.50,1,0,0,
70.50,145.50,1,0,0,
73.50,145.50,1,0,0,
73.50,4.50,1,0,0,
76.50,4.50,1,0,0,
76.50,145.50,1,0,0,
79.50,145.50,1,0,0,
79.50,4.50,1,0,0,
82.50,4.50,1,0,0,
82.50,145.50,1,0,0,
85.50,145.50,1,0,0,
85.50,4.50,1,0,0,
88.50,4.50,1,0,0,
88.50,145.50,1,0,0,
91.50,145.50,1,0,0,
91.50,4.50,1,0,0,
94.50,4.50,1,0,0,
94.50,145.50,1,0,0,
97.50,145.50,1,0,0,
97.50,4.50,1,0,0,
100.50,4.50,1,0,0,
100.50,145.50,1,0,0,
103.50,145.50,1,0,0,
103.50,4.50,1,0,0,
106.50,4.50,1,0,0,
106.50,145.50,1,0,0,
109.50,145.50,1,0,0,
109.50,4.50,1,0,0,
112.50,4.50,1,0,0,
112.50,145.50,1,0,0,
115.50,145.50,1,0,0,
115.50,4.50,1,0,0,
118.50,4.50,1,0,0,
118.50,145.50,1,0,0,
121.50,145.50,1,0,0,
121.50,4.50,1,0,0,
124.50,4.50,1,0,0,
124.50,145.50,1,0,0,
127.50,145.50,1,0,0,
127.50,4.50,1,0,0,
130.50,4.50,1,0,0,
130.50,145.50,1,0,0,
133.50,145.50,1,0,0,
133.50,4.50,1,0,0,
136.50,4.50,1,0,0,
136.50,145.50,1,0,0,
139.50,145.50,1,0,0,
139.50,4.50,1,0,0,
142.50,4.50,1,0,0,
142.50,145.50,1,1,1,
