149.50,149.50,0,0,0,
149.50,0.50,1,0,0,
0.50,0.50,1,0,0,
0.50,149.50,1,0,0,
149.50,149.50,1,1,0,
2.50,148.50,0,0,0,
2.50,1.50,1,0,0,
3.50,1.50,1,0,0,
3.50,148.50,1,0,0,
4.50,148.50,1,0,0,
4.50,1.50,1,0,0,
5.50,1.50,1,0,0,
5.50,148.50,1,0,0,
6.50,148.50,1,0,0,
6.50,1.50,1,0,0,
7.50,1.50,1,0,0,
7.50,148.50,1,0,0,
8.50,148.50,1,0,0,
8.50,1.50,1,0,0,
9.50,1.50,1,0,0,
9.50,148.50,1,0,0,
10.50,148.50,1,0,0,
10.50,1.50,1,0,0,
11.50,1.50,1,0,0,
11.50,148.50,1,0,0,
12.50,148.50,1,0,0,
12.50,1.50,1,0,0,
13.50,1.50,1,0,0,
13.50,148.50,1,0,0,
14.50,148.50,1,0,0,
14.50,1.50,1,0,0,
15.50,1.50,1,0,0,
15.50,148.50,1,0,0,
16.50,148.50,1,0,0,
16.50,1.50,1,0,0,
17.50,1.50,1,0,0,
17.50,148.50,1,0,0,
18.50,148.50,1,0,0,
18.50,1.50,1,0,0,
19.50,1.50,1,0,0,
19.50,148.50,1,0,0,
20.50,148.50,1,0,0,
20.50,1.50,1,0,0,
21.50,1.50,1,0,0,
21.50,148.50,1,0,0,
22.50,148.50,1,0,0,
22.50,1.50,1,0,0,
23.50,1.50,1,0,0,
23.50,148.50,1,0,0,
24.50,148.50,1,0,0,
24.50,1.50,1,0,0,
25.50,1.50,1,0,0,
25.50,148.50,1,0,0,
26.50,148.50,1,0,0,
26.50,1.50,1,0,0,
27.50,1.50,1,0,0,
27.50,148.50,1,0,0,
28.50,148.50,1,0,0,
28.50,1.50,1,0,0,
29.50,1.50,1,0,0,
29.50,148.50,1,0,0,
30.50,148.50,1,0,0,
30.50,1.50,1,0,0,
31.50,1.50,1,0,0,
31.50,148.50,1,0,0,
32.50,148.50,1,0,0,
32.50,1.50,1,0,0,
33.50,1.50,1,0,0,
33.50,148.50,1,0,0,
34.50,148.50,1,0,0,
34.50,1.50,1,0,0,
35.50,1.50,1,0,0,
35.50,148.50,1,0,0,
36.50,148.50,1,0,0,
36.50,1.50,1,0,0,
37.50,1.50,1,0,0,
37.50,148.50,1,0,0,
38.50,148.50,1,0,0,
38.50,1.50,1,0,0,
39.50,1.50,1,0,0,
39.50,148.50,1,0,0,
40.50,148.50,1,0,0,
40.50,1.50,1,0,0,
41.50,1.50,1,0,0,
41.50,148.50,1,0,0,
42.50,148.50,1,0,0,
42.50,1.50,1,0,0,
43.50,1.50,1,0,0,
43.50,148.50,1,0,0,
44.50,148.50,1,0,0,
44.50,1.50,1,0,0,
45.50,1.50,1,0,0,
45.50,148.50,1,0,0,
46.50,148.50,1,0,0,
46.50,1.50,1,0,0,
47.50,1.50,1,0,0,
47.50,148.50,1,0,0,
48.50,148.50,1,0,0,
48.50,1.50,1,0,0,
49.50,1.50,1,0,0,
49.50,148.50,1,0,0,
50.50,148.50,1,0,0,
50.50,1.50,1,0,0,
51.50,1.50,1,0,0,
51.50,148.50,1,0,0,
52.50,148.50,1,0,0,
52.50,1.50,1,0,0,
53.50,1.50,1,0,0,
53.50,148.50,1,0,0,
54.50,148.50,1,0,0,
54.50,1.50,1,0,0,
55.50,1.50,1,0,0,
55.50,148.50,1,0,0,
56.50,148.50,1,0,0,
56.50,1.50,1,0,0,
57.50,1.50,1,0,0,
57.50,148.50,1,0,0,
58.50,148.50,1,0,0,
58.50,1.50,1,0,0,
59.50,1.50,1,0,0,
59.50,148.50,1,0,0,
60.50,148.50,1,0,0,
60.50,1.50,1,0,0,
61.50,1.50,1,0,0,
61.50,148.50,1,0,0,
62.50,148.50,1,0,0,
62.50,1.50,1,0,0,
63.50,1.50,1,0,0,
63.50,148.50,1,0,0,
64.50,148.50,1,0,0,
64.50,1.50,1,0,0,
65.50,1.50,1,0,0,
65.50,148.50,1,0,0,
66.50,148.50,1,0,0,
66.50,1.50,1,0,0,
67.50,1.50,1,0,0,
67.50,148.50,1,0,0,
68.50,148.50,1,0,0,
68.50,1.50,1,0,0,
69.50,1.50,1,0,0,
69.50,148.50,1,0,0,
70.50,148.50,1,0,0,
70.50,1.50,1,0,0,
